# R [Å] 	 single electron WF 	 density 	 V [a.u.]
4.35894e+01	2.17554e-20	9.46597e-40	-1.20728e-13
4.36018e+01	2.14704e-20	9.21954e-40	-1.20018e-13
4.36141e+01	2.11891e-20	8.97953e-40	-1.19294e-13
4.36265e+01	2.09114e-20	8.74576e-40	-1.19237e-13
4.36388e+01	2.06374e-20	8.51808e-40	-1.19173e-13
4.36512e+01	2.03670e-20	8.29633e-40	-1.19109e-13
4.36635e+01	2.01002e-20	8.08036e-40	-1.18401e-13
4.36759e+01	1.98368e-20	7.87000e-40	-1.18337e-13
4.36882e+01	1.95769e-20	7.66512e-40	-1.18281e-13
4.37006e+01	1.93204e-20	7.46557e-40	-1.17573e-13
4.37129e+01	1.90673e-20	7.27122e-40	-1.17504e-13
4.37253e+01	1.88175e-20	7.08193e-40	-1.16803e-13
4.37376e+01	1.85709e-20	6.89757e-40	-1.16742e-13
4.37500e+01	1.83276e-20	6.71800e-40	-1.16680e-13
4.37624e+01	1.80874e-20	6.54312e-40	-1.16625e-13
4.37747e+01	1.78505e-20	6.37278e-40	-1.15912e-13
4.37871e+01	1.76166e-20	6.20688e-40	-1.15858e-13
4.37994e+01	1.73858e-20	6.04529e-40	-1.15152e-13
4.38118e+01	1.71580e-20	5.88792e-40	-1.15091e-13
4.38241e+01	1.69332e-20	5.73464e-40	-1.15038e-13
4.38365e+01	1.67113e-20	5.58535e-40	-1.14978e-13
4.38488e+01	1.64923e-20	5.43994e-40	-1.14266e-13
4.38612e+01	1.62762e-20	5.29833e-40	-1.13568e-13
4.38735e+01	1.60630e-20	5.16039e-40	-1.13508e-13
4.38859e+01	1.58525e-20	5.02605e-40	-1.13456e-13
4.38982e+01	1.56448e-20	4.89521e-40	-1.13397e-13
4.39106e+01	1.54398e-20	4.76777e-40	-1.13346e-13
4.39229e+01	1.52375e-20	4.64366e-40	-1.12642e-13
4.39353e+01	1.50379e-20	4.52277e-40	-1.11945e-13
4.39476e+01	1.48409e-20	4.40503e-40	-1.11887e-13
4.39600e+01	1.46464e-20	4.29035e-40	-1.11829e-13
4.39723e+01	1.44545e-20	4.17866e-40	-1.11778e-13
4.39847e+01	1.42651e-20	4.06988e-40	-1.11083e-13
4.39970e+01	1.40782e-20	3.96393e-40	-1.11025e-13
4.40094e+01	1.38938e-20	3.86073e-40	-1.10330e-13
4.40217e+01	1.37117e-20	3.76023e-40	-1.10273e-13
4.40341e+01	1.35321e-20	3.66234e-40	-1.10223e-13
4.40464e+01	1.33548e-20	3.56700e-40	-1.10174e-13
4.40588e+01	1.31798e-20	3.47414e-40	-1.09472e-13
4.40711e+01	1.30071e-20	3.38369e-40	-1.09423e-13
4.40835e+01	1.28367e-20	3.29561e-40	-1.09374e-13
4.40958e+01	1.26685e-20	3.20981e-40	-1.08680e-13
4.41082e+01	1.25025e-20	3.12625e-40	-1.08631e-13
4.41206e+01	1.23387e-20	3.04487e-40	-1.07931e-13
4.41329e+01	1.21770e-20	2.96560e-40	-1.07883e-13
4.41453e+01	1.20175e-20	2.88840e-40	-1.07828e-13
4.41576e+01	1.18600e-20	2.81320e-40	-1.07780e-13
4.41700e+01	1.17046e-20	2.73997e-40	-1.07087e-13
4.41823e+01	1.15513e-20	2.66864e-40	-1.06401e-13
4.41947e+01	1.13999e-20	2.59916e-40	-1.06347e-13
4.42070e+01	1.12506e-20	2.53150e-40	-1.06300e-13
4.42194e+01	1.11031e-20	2.46560e-40	-1.06253e-13
4.42317e+01	1.09577e-20	2.40141e-40	-1.06199e-13
4.42441e+01	1.08141e-20	2.33890e-40	-1.05514e-13
4.42564e+01	1.06724e-20	2.27801e-40	-1.04822e-13
4.42688e+01	1.05326e-20	2.21870e-40	-1.04776e-13
4.42811e+01	1.03946e-20	2.16094e-40	-1.04730e-13
4.42935e+01	1.02584e-20	2.10469e-40	-1.04684e-13
4.43058e+01	1.01240e-20	2.04990e-40	-1.04638e-13
4.43182e+01	9.99133e-21	1.99653e-40	-1.03947e-13
4.43305e+01	9.86042e-21	1.94456e-40	-1.03257e-13
4.43429e+01	9.73122e-21	1.89393e-40	-1.03218e-13
4.43552e+01	9.60372e-21	1.84463e-40	-1.03166e-13
4.43676e+01	9.47789e-21	1.79661e-40	-1.03121e-13
4.43799e+01	9.35371e-21	1.74984e-40	-1.02438e-13
4.43923e+01	9.23115e-21	1.70428e-40	-1.02393e-13
4.44046e+01	9.11020e-21	1.65992e-40	-1.01710e-13
4.44170e+01	8.99084e-21	1.61670e-40	-1.01666e-13
4.44293e+01	8.87304e-21	1.57462e-40	-1.01622e-13
4.44417e+01	8.75678e-21	1.53362e-40	-1.00939e-13
4.44541e+01	8.64205e-21	1.49370e-40	-1.00888e-13
4.44664e+01	8.52882e-21	1.45481e-40	-1.00852e-13
4.44788e+01	8.41707e-21	1.41694e-40	-1.00801e-13
4.44911e+01	8.30679e-21	1.38005e-40	-1.00119e-13
4.45035e+01	8.19795e-21	1.34413e-40	-1.00083e-13
4.45158e+01	8.09054e-21	1.30914e-40	-9.94011e-14
4.45282e+01	7.98453e-21	1.27505e-40	-9.93580e-14
4.45405e+01	7.87992e-21	1.24186e-40	-9.93150e-14
4.45529e+01	7.77667e-21	1.20953e-40	-9.92792e-14
4.45652e+01	7.67478e-21	1.17804e-40	-9.85981e-14
4.45776e+01	7.57422e-21	1.14738e-40	-9.79172e-14
4.45899e+01	7.47498e-21	1.11751e-40	-9.78748e-14
4.46023e+01	7.37704e-21	1.08841e-40	-9.78325e-14
4.46146e+01	7.28039e-21	1.06008e-40	-9.77903e-14
4.46270e+01	7.18500e-21	1.03248e-40	-9.77483e-14
4.46393e+01	7.09086e-21	1.00560e-40	-9.70750e-14
4.46517e+01	6.99795e-21	9.79426e-41	-9.63948e-14
4.46640e+01	6.90626e-21	9.53929e-41	-9.63601e-14
4.46764e+01	6.81577e-21	9.29095e-41	-9.63186e-14
4.46887e+01	6.72647e-21	9.04908e-41	-9.62772e-14
4.47011e+01	6.63834e-21	8.81351e-41	-9.55976e-14
4.47134e+01	6.55136e-21	8.58406e-41	-9.55633e-14
4.47258e+01	6.46552e-21	8.36060e-41	-9.48839e-14
4.47381e+01	6.38081e-21	8.14294e-41	-9.48430e-14
4.47505e+01	6.29721e-21	7.93096e-41	-9.48092e-14
4.47628e+01	6.21470e-21	7.72449e-41	-9.47685e-14
4.47752e+01	6.13327e-21	7.52340e-41	-9.40965e-14
4.47875e+01	6.05291e-21	7.32755e-41	-9.40560e-14
4.47999e+01	5.97360e-21	7.13679e-41	-9.33843e-14
4.48123e+01	5.89534e-21	6.95100e-41	-9.33510e-14
4.48246e+01	5.81809e-21	6.77004e-41	-9.33109e-14
4.48370e+01	5.74186e-21	6.59380e-41	-9.26325e-14
4.48493e+01	5.66663e-21	6.42214e-41	-9.25995e-14
4.48617e+01	5.59239e-21	6.25496e-41	-9.25667e-14
4.48740e+01	5.51911e-21	6.09212e-41	-9.25270e-14
4.48864e+01	5.44680e-21	5.93352e-41	-9.18560e-14
4.48987e+01	5.37543e-21	5.77906e-41	-9.11851e-14
4.49111e+01	5.30500e-21	5.62861e-41	-9.11527e-14
4.49234e+01	5.23550e-21	5.48208e-41	-9.11204e-14
4.49358e+01	5.16690e-21	5.33937e-41	-9.10812e-14
4.49481e+01	5.09920e-21	5.20037e-41	-9.10421e-14
4.49605e+01	5.03239e-21	5.06499e-41	-9.03718e-14
4.49728e+01	4.96645e-21	4.93313e-41	-8.97084e-14
4.49852e+01	4.90138e-21	4.80471e-41	-8.96697e-14
4.49975e+01	4.83716e-21	4.67963e-41	-8.96379e-14
4.50099e+01	4.77378e-21	4.55780e-41	-8.96063e-14
4.50222e+01	4.71124e-21	4.43915e-41	-8.95679e-14
4.50346e+01	4.64951e-21	4.32359e-41	-8.88981e-14
4.50469e+01	4.58859e-21	4.21103e-41	-8.82353e-14
4.50593e+01	4.52847e-21	4.10141e-41	-8.82041e-14
4.50716e+01	4.46914e-21	3.99463e-41	-8.81660e-14
4.50840e+01	4.41058e-21	3.89064e-41	-8.81349e-14
4.50963e+01	4.35279e-21	3.78936e-41	-8.74656e-14
4.51087e+01	4.29576e-21	3.69071e-41	-8.74347e-14
4.51210e+01	4.23947e-21	3.59463e-41	-8.67656e-14
4.51334e+01	4.18393e-21	3.50105e-41	-8.67349e-14
4.51458e+01	4.12911e-21	3.40991e-41	-8.67043e-14
4.51581e+01	4.07501e-21	3.32114e-41	-8.60423e-14
4.51705e+01	4.02162e-21	3.23468e-41	-8.60119e-14
4.51828e+01	3.96892e-21	3.15047e-41	-8.59746e-14
4.51952e+01	3.91692e-21	3.06846e-41	-8.59444e-14
4.52075e+01	3.86560e-21	2.98858e-41	-8.52828e-14
4.52199e+01	3.81495e-21	2.91077e-41	-8.52527e-14
4.52322e+01	3.76497e-21	2.83500e-41	-8.45912e-14
4.52446e+01	3.71564e-21	2.76119e-41	-8.45613e-14
4.52569e+01	3.66696e-21	2.68931e-41	-8.45315e-14
4.52693e+01	3.61891e-21	2.61930e-41	-8.44948e-14
4.52816e+01	3.57149e-21	2.55111e-41	-8.38336e-14
4.52940e+01	3.52470e-21	2.48470e-41	-8.31795e-14
4.53063e+01	3.47852e-21	2.42002e-41	-8.31431e-14
4.53187e+01	3.43294e-21	2.35702e-41	-8.31136e-14
4.53310e+01	3.38796e-21	2.29566e-41	-8.30773e-14
4.53434e+01	3.34357e-21	2.23590e-41	-8.30480e-14
4.53557e+01	3.29976e-21	2.17769e-41	-8.23943e-14
4.53681e+01	3.25653e-21	2.12100e-41	-8.17407e-14
4.53804e+01	3.21386e-21	2.06578e-41	-8.17116e-14
4.53928e+01	3.17175e-21	2.01200e-41	-8.16757e-14
4.54051e+01	3.13020e-21	1.95963e-41	-8.16468e-14
4.54175e+01	3.08918e-21	1.90861e-41	-8.09934e-14
4.54298e+01	3.04871e-21	1.85892e-41	-8.09577e-14
4.54422e+01	3.00876e-21	1.81053e-41	-8.03045e-14
4.54545e+01	2.96934e-21	1.76340e-41	-8.02828e-14
4.54669e+01	2.93044e-21	1.71749e-41	-8.02473e-14
4.54792e+01	2.89204e-21	1.67278e-41	-8.02188e-14
4.54916e+01	2.85415e-21	1.62923e-41	-7.95659e-14
4.55040e+01	2.81675e-21	1.58682e-41	-7.95375e-14
4.55163e+01	2.77985e-21	1.54551e-41	-7.88778e-14
4.55287e+01	2.74343e-21	1.50528e-41	-7.88565e-14
4.55410e+01	2.70748e-21	1.46609e-41	-7.88284e-14
4.55534e+01	2.67201e-21	1.42792e-41	-7.81688e-14
4.55657e+01	2.63700e-21	1.39075e-41	-7.81408e-14
4.55781e+01	2.60245e-21	1.35455e-41	-7.81198e-14
4.55904e+01	2.56835e-21	1.31928e-41	-7.80919e-14
4.56028e+01	2.53470e-21	1.28494e-41	-7.74396e-14
4.56151e+01	2.50149e-21	1.25149e-41	-7.67803e-14
4.56275e+01	2.46871e-21	1.21891e-41	-7.67596e-14
4.56398e+01	2.43637e-21	1.18718e-41	-7.67319e-14
4.56522e+01	2.40444e-21	1.15627e-41	-7.67043e-14
4.56645e+01	2.37294e-21	1.12617e-41	-7.66837e-14
4.56769e+01	2.34185e-21	1.09685e-41	-7.60318e-14
4.56892e+01	2.31117e-21	1.06830e-41	-7.53799e-14
4.57016e+01	2.28089e-21	1.04049e-41	-7.53525e-14
4.57139e+01	2.25100e-21	1.01340e-41	-7.53252e-14
4.57263e+01	2.22151e-21	9.87020e-42	-7.52980e-14
4.57386e+01	2.19240e-21	9.61325e-42	-7.52708e-14
4.57510e+01	2.16368e-21	9.36299e-42	-7.46261e-14
4.57633e+01	2.13533e-21	9.11925e-42	-7.39746e-14
4.57757e+01	2.10735e-21	8.88185e-42	-7.39476e-14
4.57880e+01	2.07974e-21	8.65063e-42	-7.39276e-14
4.58004e+01	2.05249e-21	8.42543e-42	-7.39007e-14
4.58127e+01	2.02560e-21	8.20609e-42	-7.32563e-14
4.58251e+01	1.99906e-21	7.99247e-42	-7.32295e-14
4.58375e+01	1.97287e-21	7.78440e-42	-7.25852e-14
4.58498e+01	1.94702e-21	7.58175e-42	-7.25585e-14
4.58622e+01	1.92151e-21	7.38438e-42	-7.25319e-14
4.58745e+01	1.89633e-21	7.19215e-42	-7.18877e-14
4.58869e+01	1.87149e-21	7.00491e-42	-7.18612e-14
4.58992e+01	1.84696e-21	6.82256e-42	-7.18417e-14
4.59116e+01	1.82277e-21	6.64495e-42	-7.11908e-14
4.59239e+01	1.79888e-21	6.47196e-42	-7.11713e-14
4.59363e+01	1.77531e-21	6.30348e-42	-7.11450e-14
4.59486e+01	1.75205e-21	6.13939e-42	-7.05012e-14
4.59610e+01	1.72910e-21	5.97956e-42	-7.04819e-14
4.59733e+01	1.70644e-21	5.82390e-42	-7.04557e-14
4.59857e+01	1.68409e-21	5.67229e-42	-7.04365e-14
4.59980e+01	1.66202e-21	5.52462e-42	-6.97929e-14
4.60104e+01	1.64024e-21	5.38080e-42	-6.91493e-14
4.60227e+01	1.61875e-21	5.24073e-42	-6.91233e-14
4.60351e+01	1.59754e-21	5.10430e-42	-6.90973e-14
4.60474e+01	1.57661e-21	4.97142e-42	-6.90784e-14
4.60598e+01	1.55596e-21	4.84200e-42	-6.90525e-14
4.60721e+01	1.53557e-21	4.71595e-42	-6.84161e-14
4.60845e+01	1.51545e-21	4.59319e-42	-6.77728e-14
4.60968e+01	1.49560e-21	4.47361e-42	-6.77540e-14
4.61092e+01	1.47600e-21	4.35716e-42	-6.77283e-14
4.61215e+01	1.45666e-21	4.24373e-42	-6.77096e-14
4.61339e+01	1.43758e-21	4.13325e-42	-6.70665e-14
4.61462e+01	1.41874e-21	4.02566e-42	-6.70409e-14
4.61586e+01	1.40015e-21	3.92086e-42	-6.64048e-14
4.61709e+01	1.38181e-21	3.81879e-42	-6.63793e-14
4.61833e+01	1.36370e-21	3.71938e-42	-6.63609e-14
4.61957e+01	1.34584e-21	3.62255e-42	-6.63424e-14
4.62080e+01	1.32820e-21	3.52825e-42	-6.56995e-14
4.62204e+01	1.31080e-21	3.43640e-42	-6.56812e-14
4.62327e+01	1.29363e-21	3.34694e-42	-6.50453e-14
4.62451e+01	1.27668e-21	3.25982e-42	-6.50201e-14
4.62574e+01	1.25995e-21	3.17496e-42	-6.49949e-14
4.62698e+01	1.24344e-21	3.09230e-42	-6.43591e-14
4.62821e+01	1.22715e-21	3.01180e-42	-6.43410e-14
4.62945e+01	1.21107e-21	2.93340e-42	-6.43159e-14
4.63068e+01	1.19521e-21	2.85704e-42	-6.36803e-14
4.63192e+01	1.17955e-21	2.78266e-42	-6.36622e-14
4.63315e+01	1.16409e-21	2.71022e-42	-6.30336e-14
4.63439e+01	1.14884e-21	2.63967e-42	-6.30087e-14
4.63562e+01	1.13379e-21	2.57096e-42	-6.29907e-14
4.63686e+01	1.11893e-21	2.50403e-42	-6.29728e-14
4.63809e+01	1.10427e-21	2.43884e-42	-6.29480e-14
4.63933e+01	1.08981e-21	2.37536e-42	-6.23126e-14
4.64056e+01	1.07553e-21	2.31352e-42	-6.16773e-14
4.64180e+01	1.06144e-21	2.25330e-42	-6.16595e-14
4.64303e+01	1.04753e-21	2.19464e-42	-6.16349e-14
4.64427e+01	1.03381e-21	2.13751e-42	-6.16241e-14
4.64550e+01	1.02026e-21	2.08186e-42	-6.15995e-14
4.64674e+01	1.00689e-21	2.02767e-42	-6.09643e-14
4.64797e+01	9.93702e-22	1.97489e-42	-6.03361e-14
4.64921e+01	9.80682e-22	1.92348e-42	-6.03186e-14
4.65044e+01	9.67834e-22	1.87340e-42	-6.03011e-14
4.65168e+01	9.55154e-22	1.82464e-42	-6.02766e-14
4.65292e+01	9.42640e-22	1.77714e-42	-5.96485e-14
4.65415e+01	9.30289e-22	1.73088e-42	-5.96311e-14
4.65539e+01	9.18101e-22	1.68582e-42	-5.89962e-14
4.65662e+01	9.06073e-22	1.64194e-42	-5.89788e-14
4.65786e+01	8.94202e-22	1.59919e-42	-5.89615e-14
4.65909e+01	8.82486e-22	1.55756e-42	-5.83335e-14
4.66033e+01	8.70924e-22	1.51702e-42	-5.83163e-14
4.66156e+01	8.59514e-22	1.47753e-42	-5.82921e-14
4.66280e+01	8.48253e-22	1.43907e-42	-5.76643e-14
4.66403e+01	8.37140e-22	1.40161e-42	-5.76471e-14
4.66527e+01	8.26172e-22	1.36512e-42	-5.76299e-14
4.66650e+01	8.15348e-22	1.32958e-42	-5.70022e-14
4.66774e+01	8.04666e-22	1.29497e-42	-5.69851e-14
4.66897e+01	7.94123e-22	1.26126e-42	-5.69680e-14
4.67021e+01	7.83719e-22	1.22843e-42	-5.63404e-14
4.67144e+01	7.73452e-22	1.19645e-42	-5.63234e-14
4.67268e+01	7.63318e-22	1.16531e-42	-5.56958e-14
4.67391e+01	7.53318e-22	1.13498e-42	-5.56788e-14
4.67515e+01	7.43449e-22	1.10543e-42	-5.56550e-14
4.67638e+01	7.33708e-22	1.07666e-42	-5.56450e-14
4.67762e+01	7.24096e-22	1.04863e-42	-5.56212e-14
4.67885e+01	7.14610e-22	1.02133e-42	-5.50007e-14
4.68009e+01	7.05247e-22	9.94748e-43	-5.43732e-14
4.68132e+01	6.96008e-22	9.68854e-43	-5.43634e-14
4.68256e+01	6.86889e-22	9.43634e-43	-5.43397e-14
4.68379e+01	6.77890e-22	9.19071e-43	-5.43229e-14
4.68503e+01	6.69009e-22	8.95147e-43	-5.37025e-14
4.68626e+01	6.60245e-22	8.71846e-43	-5.36789e-14
4.68750e+01	6.51595e-22	8.49152e-43	-5.30586e-14
4.68874e+01	6.43059e-22	8.27049e-43	-5.30419e-14
4.68997e+01	6.34634e-22	8.05520e-43	-5.30253e-14
4.69121e+01	6.26320e-22	7.84553e-43	-5.30087e-14
4.69244e+01	6.18114e-22	7.64131e-43	-5.23885e-14
4.69368e+01	6.10017e-22	7.44241e-43	-5.23719e-14
4.69491e+01	6.02025e-22	7.24868e-43	-5.17517e-14
4.69615e+01	5.94138e-22	7.06000e-43	-5.17283e-14
4.69738e+01	5.86355e-22	6.87624e-43	-5.17188e-14
4.69862e+01	5.78673e-22	6.69725e-43	-5.10917e-14
4.69985e+01	5.71092e-22	6.52293e-43	-5.10822e-14
4.70109e+01	5.63611e-22	6.35314e-43	-5.10658e-14
4.70232e+01	5.56227e-22	6.18777e-43	-5.04458e-14
4.70356e+01	5.48940e-22	6.02671e-43	-5.04294e-14
4.70479e+01	5.41749e-22	5.86984e-43	-4.98094e-14
4.70603e+01	5.34652e-22	5.71706e-43	-4.97931e-14
4.70726e+01	5.27648e-22	5.56825e-43	-4.97768e-14
4.70850e+01	5.20736e-22	5.42332e-43	-4.97605e-14
4.70973e+01	5.13914e-22	5.28215e-43	-4.97443e-14
4.71097e+01	5.07182e-22	5.14467e-43	-4.85276e-14
4.71220e+01	5.00538e-22	5.01076e-43	-4.85114e-14
4.71344e+01	4.93981e-22	4.88034e-43	-4.84952e-14
4.71467e+01	4.87510e-22	4.75332e-43	-4.84791e-14
4.71591e+01	4.81124e-22	4.62960e-43	-4.84629e-14
4.71714e+01	4.74821e-22	4.50910e-43	-4.84468e-14
4.71838e+01	4.68601e-22	4.39174e-43	-4.78340e-14
4.71961e+01	4.62463e-22	4.27743e-43	-4.72211e-14
4.72085e+01	4.56405e-22	4.16610e-43	-4.72051e-14
4.72208e+01	4.50426e-22	4.05767e-43	-4.71821e-14
4.72332e+01	4.44526e-22	3.95206e-43	-4.71730e-14
4.72456e+01	4.38703e-22	3.84920e-43	-4.65603e-14
4.72579e+01	4.32956e-22	3.74902e-43	-4.65443e-14
4.72703e+01	4.27285e-22	3.65145e-43	-4.59316e-14
4.72826e+01	4.21688e-22	3.55641e-43	-4.59156e-14
4.72950e+01	4.16164e-22	3.46385e-43	-4.58997e-14
4.73073e+01	4.10713e-22	3.37370e-43	-4.52801e-14
4.73197e+01	4.05333e-22	3.28590e-43	-4.52711e-14
4.73320e+01	4.00024e-22	3.20038e-43	-4.52553e-14
4.73444e+01	3.94784e-22	3.11709e-43	-4.46427e-14
4.73567e+01	3.89613e-22	3.03597e-43	-4.46338e-14
4.73691e+01	3.84510e-22	2.95696e-43	-4.46110e-14
4.73814e+01	3.79474e-22	2.88000e-43	-4.39984e-14
4.73938e+01	3.74503e-22	2.80505e-43	-4.39896e-14
4.74061e+01	3.69598e-22	2.73205e-43	-4.39738e-14
4.74185e+01	3.64757e-22	2.66095e-43	-4.33613e-14
4.74308e+01	3.59980e-22	2.59171e-43	-4.33525e-14
4.74432e+01	3.55265e-22	2.52426e-43	-4.27401e-14
4.74555e+01	3.50612e-22	2.45857e-43	-4.27244e-14
4.74679e+01	3.46020e-22	2.39459e-43	-4.27087e-14
4.74802e+01	3.41488e-22	2.33228e-43	-4.26999e-14
4.74926e+01	3.37015e-22	2.27159e-43	-4.26843e-14
4.75049e+01	3.32601e-22	2.21247e-43	-4.14752e-14
4.75173e+01	3.28245e-22	2.15490e-43	-4.14665e-14
4.75296e+01	3.23946e-22	2.09883e-43	-4.14509e-14
4.75420e+01	3.19704e-22	2.04421e-43	-4.14422e-14
4.75543e+01	3.15517e-22	1.99102e-43	-4.14336e-14
4.75667e+01	3.11385e-22	1.93921e-43	-4.08143e-14
4.75791e+01	3.07307e-22	1.88875e-43	-4.08057e-14
4.75914e+01	3.03283e-22	1.83961e-43	-4.02004e-14
4.76038e+01	2.99311e-22	1.79174e-43	-4.01849e-14
4.76161e+01	2.95391e-22	1.74512e-43	-4.01694e-14
4.76285e+01	2.91523e-22	1.69971e-43	-4.01608e-14
4.76408e+01	2.87706e-22	1.65549e-43	-3.95555e-14
4.76532e+01	2.83938e-22	1.61242e-43	-3.95401e-14
4.76655e+01	2.80220e-22	1.57047e-43	-3.89279e-14
4.76779e+01	2.76551e-22	1.52961e-43	-3.89194e-14
4.76902e+01	2.72929e-22	1.48981e-43	-3.89109e-14
4.77026e+01	2.69356e-22	1.45105e-43	-3.82988e-14
4.77149e+01	2.65829e-22	1.41330e-43	-3.82903e-14
4.77273e+01	2.62348e-22	1.37653e-43	-3.82749e-14
4.77396e+01	2.58913e-22	1.34072e-43	-3.76698e-14
4.77520e+01	2.55523e-22	1.30584e-43	-3.76544e-14
4.77643e+01	2.52178e-22	1.27187e-43	-3.70562e-14
4.77767e+01	2.48876e-22	1.23878e-43	-3.70409e-14
4.77890e+01	2.45618e-22	1.20656e-43	-3.70325e-14
4.78014e+01	2.42402e-22	1.17517e-43	-3.70242e-14
4.78137e+01	2.39228e-22	1.14460e-43	-3.64191e-14
4.78261e+01	2.36097e-22	1.11483e-43	-3.58140e-14
4.78384e+01	2.33006e-22	1.08583e-43	-3.57987e-14
4.78508e+01	2.29955e-22	1.05759e-43	-3.57904e-14
4.78631e+01	2.26945e-22	1.03008e-43	-3.57752e-14
4.78755e+01	2.23974e-22	1.00329e-43	-3.57738e-14
4.78878e+01	2.21043e-22	9.77196e-44	-3.57586e-14
4.79002e+01	2.18149e-22	9.51781e-44	-3.51536e-14
4.79125e+01	2.15294e-22	9.27027e-44	-3.45556e-14
4.79249e+01	2.12476e-22	9.02918e-44	-3.45404e-14
4.79373e+01	2.09695e-22	8.79437e-44	-3.45252e-14
4.79496e+01	2.06950e-22	8.56567e-44	-3.45240e-14
4.79620e+01	2.04242e-22	8.34292e-44	-3.39121e-14
4.79743e+01	2.01569e-22	8.12597e-44	-3.39039e-14
4.79867e+01	1.98931e-22	7.91467e-44	-3.33059e-14
4.79990e+01	1.96327e-22	7.70887e-44	-3.32908e-14
4.80114e+01	1.93758e-22	7.50843e-44	-3.32896e-14
4.80237e+01	1.91223e-22	7.31321e-44	-3.26847e-14
4.80361e+01	1.88720e-22	7.12307e-44	-3.26765e-14
4.80484e+01	1.86251e-22	6.93788e-44	-3.26615e-14
4.80608e+01	1.83814e-22	6.75750e-44	-3.20636e-14
4.80731e+01	1.81409e-22	6.58183e-44	-3.20554e-14
4.80855e+01	1.79035e-22	6.41073e-44	-3.20474e-14
4.80978e+01	1.76693e-22	6.24408e-44	-3.14495e-14
4.81102e+01	1.74381e-22	6.08177e-44	-3.14345e-14
4.81225e+01	1.72100e-22	5.92369e-44	-3.14333e-14
4.81349e+01	1.69849e-22	5.76972e-44	-3.08285e-14
4.81472e+01	1.67627e-22	5.61976e-44	-3.08205e-14
4.81596e+01	1.65434e-22	5.47370e-44	-3.02157e-14
4.81719e+01	1.63270e-22	5.33145e-44	-3.02146e-14
4.81843e+01	1.61135e-22	5.19290e-44	-3.01997e-14
4.81966e+01	1.59028e-22	5.05796e-44	-3.01917e-14
4.82090e+01	1.56948e-22	4.92652e-44	-2.95939e-14
4.82213e+01	1.54895e-22	4.79852e-44	-2.89961e-14
4.82337e+01	1.52870e-22	4.67384e-44	-2.89881e-14
4.82460e+01	1.50871e-22	4.55241e-44	-2.89801e-14
4.82584e+01	1.48898e-22	4.43414e-44	-2.89722e-14
4.82708e+01	1.46951e-22	4.31895e-44	-2.89642e-14
4.82831e+01	1.45030e-22	4.20676e-44	-2.83665e-14
4.82955e+01	1.43134e-22	4.09748e-44	-2.83586e-14
4.83078e+01	1.41263e-22	3.99106e-44	-2.77608e-14
4.83202e+01	1.39417e-22	3.88740e-44	-2.77529e-14
4.83325e+01	1.37594e-22	3.78644e-44	-2.77450e-14
4.83449e+01	1.35796e-22	3.68811e-44	-2.77371e-14
4.83572e+01	1.34021e-22	3.59234e-44	-2.71394e-14
4.83696e+01	1.32270e-22	3.49907e-44	-2.71316e-14
4.83819e+01	1.30542e-22	3.40822e-44	-2.65339e-14
4.83943e+01	1.28836e-22	3.31974e-44	-2.65330e-14
4.84066e+01	1.27153e-22	3.23356e-44	-2.65182e-14
4.84190e+01	1.25491e-22	3.14962e-44	-2.59275e-14
4.84313e+01	1.23852e-22	3.06787e-44	-2.59196e-14
4.84437e+01	1.22234e-22	2.98825e-44	-2.59187e-14
4.84560e+01	1.20638e-22	2.91070e-44	-2.53211e-14
4.84684e+01	1.19062e-22	2.83517e-44	-2.53133e-14
4.84807e+01	1.17507e-22	2.76160e-44	-2.47157e-14
4.84931e+01	1.15973e-22	2.68995e-44	-2.47148e-14
4.85054e+01	1.14459e-22	2.62017e-44	-2.47070e-14
4.85178e+01	1.12965e-22	2.55220e-44	-2.46923e-14
4.85301e+01	1.11490e-22	2.48600e-44	-2.41086e-14
4.85425e+01	1.10035e-22	2.42153e-44	-2.35180e-14
4.85548e+01	1.08599e-22	2.35873e-44	-2.35033e-14
4.85672e+01	1.07181e-22	2.29757e-44	-2.35025e-14
4.85795e+01	1.05783e-22	2.23800e-44	-2.34947e-14
4.85919e+01	1.04403e-22	2.17998e-44	-2.34870e-14
4.86042e+01	1.03041e-22	2.12347e-44	-2.28964e-14
4.86166e+01	1.01697e-22	2.06844e-44	-2.23058e-14
4.86290e+01	1.00370e-22	2.01483e-44	-2.22981e-14
4.86413e+01	9.90612e-23	1.96262e-44	-2.22904e-14
4.86537e+01	9.77695e-23	1.91177e-44	-2.22827e-14
4.86660e+01	9.64948e-23	1.86225e-44	-2.22819e-14
4.86784e+01	9.52368e-23	1.81401e-44	-2.16844e-14
4.86907e+01	9.39955e-23	1.76703e-44	-2.16837e-14
4.87031e+01	9.27705e-23	1.72127e-44	-2.10931e-14
4.87154e+01	9.15616e-23	1.67671e-44	-2.10855e-14
4.87278e+01	9.03687e-23	1.63330e-44	-2.10778e-14
4.87401e+01	8.91915e-23	1.59102e-44	-2.04942e-14
4.87525e+01	8.80298e-23	1.54985e-44	-2.04866e-14
4.87648e+01	8.68834e-23	1.50974e-44	-2.04789e-14
4.87772e+01	8.57521e-23	1.47068e-44	-1.98884e-14
4.87895e+01	8.46357e-23	1.43264e-44	-1.98808e-14
4.88019e+01	8.35341e-23	1.39559e-44	-1.98801e-14
